ItemId,WeekNoinTotal,YearID,MonthID,MonthNoinTotal,WeekID,WeekNoinMonth,QTY,SALESAVE,on_promo,Display_EndCap,on_display,Page_Number
972142,118,2016,Mar,29,W118,4,156,5,1,0,0,4
972142,119,2016,Mar,29,W119,5,122,5,1,0,0,4
972142,120,2016,Apr,30,W120,1,127,5,1,0,0,0
972142,121,2016,Apr,30,W121,2,96,5,1,0,0,0
972142,122,2016,Apr,30,W122,3,180,5,1,0,0,0
972142,123,2016,Apr,30,W123,4,141,5,1,0,0,0
972142,124,2016,May,31,W124,1,186,5,1,0,0,0
972142,125,2016,May,31,W125,2,199,5,1,0,0,0
972142,126,2016,May,31,W126,3,193,5,1,0,0,0
972142,127,2016,May,31,W127,4,185,5,1,0,0,0
972142,128,2016,Jun,32,W128,1,240,5,1,0,0,1
972142,129,2016,Jun,32,W129,2,210,5,1,0,0,1
972142,130,2016,Jun,32,W130,3,180,5,1,0,0,1
972142,131,2016,Jun,32,W131,4,194,5,1,0,0,1
972142,132,2016,Jun,32,W132,5,184,5,1,0,0,1
972142,133,2016,Jul,33,W133,1,268,5,1,0,0,2
972142,134,2016,Jul,33,W134,2,198,5,1,0,0,2
972142,135,2016,Jul,33,W135,3,177,5,1,0,0,2
972142,136,2016,Jul,33,W136,4,195,5,1,0,0,2
972142,137,2016,Aug,34,W137,1,218,5,1,0,0,0
972142,138,2016,Aug,34,W138,2,222,5,1,0,0,0
972142,139,2016,Aug,34,W139,3,174,5,1,0,0,0
972142,140,2016,Aug,34,W140,4,176,5,1,0,0,0
972142,141,2016,Sep,35,W141,1,196,5,1,0,0,0
972142,142,2016,Sep,35,W142,2,219,5,1,0,0,0
972142,143,2016,Sep,35,W143,3,239,5,1,0,0,0
972142,144,2016,Sep,35,W144,4,216,5,1,0,0,0
972142,145,2016,Sep,35,W145,5,202,5,1,0,0,0
972142,146,2016,Oct,36,W146,1,208,5,1,0,0,0
972142,147,2016,Oct,36,W147,2,152,5,1,0,0,0
972142,148,2016,Oct,36,W148,3,182,5,1,0,0,0
972142,149,2016,Oct,36,W149,4,173,5,1,0,0,0
972142,150,2016,Nov,37,W150,1,185,5,1,0,0,0
972142,151,2016,Nov,37,W151,2,225,5,1,0,0,0
972142,152,2016,Nov,37,W152,3,190,5,1,0,0,0
972142,153,2016,Nov,37,W153,4,134,5,1,0,0,0
972142,154,2016,BF2,38,W154,1,70,0,0,0,0,0
972142,155,2016,Dec,39,W155,2,146,5,1,0,0,0
972142,156,2016,Dec,39,W156,3,79,5,1,0,0,0
972142,157,2016,Dec,39,W157,4,65,5,1,0,0,0
972142,158,2016,Dec,39,W158,5,67,5,1,0,0,0
972142,159,2017,Jan,40,W159,1,47,0,0,0,0,0
972142,160,2017,Jan,40,W160,2,42,0,0,0,0,0
972142,161,2017,Jan,40,W161,3,43,0,0,0,0,0
972142,162,2017,Jan,40,W162,4,33,0,0,0,0,0
972142,163,2017,Feb,41,W163,1,36,5,1,0,0,0
972142,164,2017,Feb,41,W164,2,62,5,1,0,0,0
972142,165,2017,Feb,41,W165,3,46,5,1,0,0,0
972142,166,2017,Feb,41,W166,4,85,5,1,0,0,0
972142,167,2017,Mar,42,W167,1,127,5,1,0,0,0
972142,168,2017,Mar,42,W168,2,113,5,1,0,0,0
972142,169,2017,Mar,42,W169,3,76,5,1,0,0,0
972142,170,2017,Mar,42,W170,4,68,5,1,0,0,0
972142,171,2017,Mar,42,W171,5,163,5,1,0,0,0
972142,172,2017,Apr,43,W172,1,128,5,1,0,0,0
972142,173,2017,Apr,43,W173,2,194,5,1,0,0,0
972142,174,2017,Apr,43,W174,3,192,5,1,0,0,0
972142,175,2017,Apr,43,W175,4,234,5,1,0,0,0
972142,176,2017,May,44,W176,1,177,0,0,0,0,0
972142,177,2017,May,44,W177,2,142,0,0,0,0,0
972142,178,2017,May,44,W178,3,140,0,0,0,0,0
972142,179,2017,May,44,W179,4,172,0,0,0,0,0
972142,180,2017,Jun,45,W180,1,181,0,0,0,0,0
972142,181,2017,Jun,45,W181,2,169,0,0,0,0,0
972142,182,2017,Jun,45,W182,3,149,0,0,0,0,0
972142,183,2017,Jun,45,W183,4,161,0,0,0,0,0
972142,184,2017,Jun,45,W184,5,142,0,0,0,0,0
972142,185,2017,Jul,46,W185,1,211,5,1,0,0,0
972142,186,2017,Jul,46,W186,2,190,5,1,0,0,0
972142,187,2017,Jul,46,W187,3,180,5,1,0,0,0
972142,188,2017,Jul,46,W188,4,178,5,1,0,0,0
972142,189,2017,Aug,47,W189,1,169,5,1,0,0,0
972142,190,2017,Aug,47,W190,2,219,5,1,0,0,0
972142,191,2017,Aug,47,W191,3,161,5,1,0,0,0
972142,192,2017,Aug,47,W192,4,143,5,1,0,0,0
972142,193,2017,Sep,48,W193,1,133,5,1,0,0,0
972142,194,2017,Sep,48,W194,2,223,5,1,0,0,0
972142,195,2017,Sep,48,W195,3,151,5,1,0,0,0
972142,196,2017,Sep,48,W196,4,147,5,1,0,0,0
972142,197,2017,Sep,48,W197,5,159,5,1,0,0,0
972218,11,2014,Mar,3,W011,3,9,4,1,0,0,0
972218,12,2014,Mar,3,W012,4,18,4,1,0,0,0
972218,13,2014,Mar,3,W013,5,19,4,1,0,0,0
972218,14,2014,Apr,4,W014,1,40,5,1,0,0,0
972218,15,2014,Apr,4,W015,2,71,5,1,0,0,0
972218,16,2014,Apr,4,W016,3,77,5,1,0,0,0
972218,17,2014,Apr,4,W017,4,75,5,1,0,0,0
972218,18,2014,May,5,W018,1,82,5,1,1,1,1
972218,19,2014,May,5,W019,2,105,5,1,1,1,1
972218,20,2014,May,5,W020,3,122,5,1,1,1,1
972218,21,2014,May,5,W021,4,122,5,1,1,1,1
972218,22,2014,Jun,6,W022,1,112,5,1,0,0,1
972218,23,2014,Jun,6,W023,2,113,5,1,0,0,1
972218,24,2014,Jun,6,W024,3,123,5,1,0,0,1
972218,25,2014,Jun,6,W025,4,106,5,1,0,0,1
972218,26,2014,Jun,6,W026,5,111,5,1,0,0,1
972218,27,2014,Jul,7,W027,1,109,5,1,1,1,1
972218,28,2014,Jul,7,W028,2,123,5,1,1,1,1
972218,29,2014,Jul,7,W029,3,118,5,1,1,1,1
972218,30,2014,Jul,7,W030,4,100,5,1,1,1,1
972218,31,2014,Aug,8,W031,1,95,5,1,1,1,1
972218,32,2014,Aug,8,W032,2,156,5,1,1,1,1
972218,33,2014,Aug,8,W033,3,115,5,1,1,1,1
972218,34,2014,Aug,8,W034,4,116,5,1,1,1,1
972218,35,2014,Sep,9,W035,1,117,5,1,0,0,0
972218,36,2014,Sep,9,W036,2,157,5,1,0,0,0
972218,37,2014,Sep,9,W037,3,110,5,1,0,0,0
972218,38,2014,Sep,9,W038,4,113,5,1,0,0,0
972218,39,2014,Sep,9,W039,5,103,5,1,0,0,0
972218,40,2014,Oct,10,W040,1,100,5,1,0,0,2
972218,41,2014,Oct,10,W041,2,105,5,1,0,0,2
972218,42,2014,Oct,10,W042,3,77,5,1,0,0,2
972218,43,2014,Oct,10,W043,4,84,5,1,0,0,2
972218,44,2014,Nov,11,W044,1,90,0,0,0,0,0
972218,45,2014,Nov,11,W045,2,54,0,0,0,0,0
972218,46,2014,Nov,11,W046,3,56,0,0,0,0,0
972218,47,2014,Nov,11,W047,4,40,0,0,0,0,0
972218,48,2014,Nov,11,W048,5,31,0,0,0,0,0
972218,49,2014,BF2,12,W049,1,10,0,0,0,0,0
972218,50,2014,Dec,13,W050,1,34,0,0,0,0,0
972218,51,2014,Dec,13,W051,2,25,0,0,0,0,0
972218,52,2014,Dec,13,W052,3,15,0,0,0,0,0
972218,53,2014,Dec,13,W053,4,5,0,0,0,0,0
972218,54,2015,Jan,14,W054,1,10,0,0,0,0,0
972218,55,2015,Jan,14,W055,2,22,0,0,0,0,0
972218,56,2015,Jan,14,W056,3,21,0,0,0,0,0
972218,57,2015,Jan,14,W057,4,34,0,0,0,0,0
972218,58,2015,Feb,15,W058,1,7,0,0,0,0,0
972218,59,2015,Feb,15,W059,2,15,0,0,0,0,0
972218,60,2015,Feb,15,W060,3,17,0,0,0,0,0
972218,61,2015,Feb,15,W061,4,7,0,0,0,0,0
972218,62,2015,Mar,16,W062,1,10,0,0,0,0,0
972218,63,2015,Mar,16,W063,2,9,0,0,0,0,0
972218,64,2015,Mar,16,W064,3,18,0,0,0,0,0
972218,65,2015,Mar,16,W065,4,34,0,0,0,0,0
972218,66,2015,Mar,16,W066,5,26,0,0,0,0,0
972218,67,2015,Apr,17,W067,1,40,5,1,0,0,0
972218,68,2015,Apr,17,W068,2,73,5,1,0,0,0
972218,69,2015,Apr,17,W069,3,97,5,1,0,0,0
972218,70,2015,Apr,17,W070,4,151,5,1,0,0,0
972218,71,2015,May,18,W071,1,162,5,1,0,0,3
972218,72,2015,May,18,W072,2,169,5,1,0,0,3
972218,73,2015,May,18,W073,3,188,5,1,0,0,3
972218,74,2015,May,18,W074,4,180,5,1,0,0,3
972218,75,2015,Jun,19,W075,1,149,5,1,1,1,0
972218,76,2015,Jun,19,W076,2,155,5,1,1,1,0
972218,77,2015,Jun,19,W077,3,180,5,1,1,1,0
972218,78,2015,Jun,19,W078,4,158,5,1,1,1,0
972218,79,2015,Jun,19,W079,5,171,5,1,1,1,0
972218,80,2015,Jul,20,W080,1,142,5,1,1,1,2
972218,81,2015,Jul,20,W081,2,143,5,1,1,1,2
972218,82,2015,Jul,20,W082,3,137,5,1,1,1,2
972218,83,2015,Jul,20,W083,4,156,5,1,1,1,2
972218,84,2015,Aug,21,W084,1,90,3,1,1,1,0
972218,85,2015,Aug,21,W085,2,126,3,1,1,1,0
972218,86,2015,Aug,21,W086,3,109,3,1,1,1,0
972218,87,2015,Aug,21,W087,4,91,3,1,1,1,0
972218,88,2015,Sep,22,W088,1,87,5,1,1,1,4
972218,89,2015,Sep,22,W089,2,105,5,1,1,1,4
972218,90,2015,Sep,22,W090,3,125,5,1,1,1,4
972218,91,2015,Sep,22,W091,4,102,5,1,1,1,4
972218,92,2015,Sep,22,W092,5,102,5,1,1,1,4
972218,93,2015,Oct,23,W093,1,83,3,1,0,0,0
972218,94,2015,Oct,23,W094,2,71,3,1,0,0,0
972218,95,2015,Oct,23,W095,3,70,3,1,0,0,0
972218,96,2015,Oct,23,W096,4,67,3,1,0,0,0
972218,97,2015,Oct,23,W097,1,63,3,1,0,0,0
972218,98,2015,Nov,24,W098,2,53,0,0,0,0,0
972218,99,2015,Nov,24,W099,3,57,0,0,0,0,0
972218,100,2015,Nov,24,W100,4,45,0,0,0,0,0
972218,101,2015,Nov,24,W101,5,29,0,0,0,0,0
972218,102,2015,BF2,25,W102,1,12,0,0,0,0,0
972218,103,2015,Dec,26,W103,1,40,0,0,0,0,0
972218,104,2015,Dec,26,W104,2,40,0,0,0,0,0
972218,105,2015,Dec,26,W105,3,31,0,0,0,0,0
972218,106,2015,Dec,26,W106,4,25,0,0,0,0,0
972218,107,2016,Jan,27,W107,1,20,0,0,0,0,0
972218,108,2016,Jan,27,W108,2,25,0,0,0,0,0
972218,109,2016,Jan,27,W109,3,17,0,0,0,0,0
972218,110,2016,Jan,27,W110,4,16,0,0,0,0,0
972218,111,2016,Feb,28,W111,1,28,0,0,0,0,0
972218,112,2016,Feb,28,W112,2,21,0,0,0,0,0
972218,113,2016,Feb,28,W113,3,17,0,0,0,0,0
972218,114,2016,Feb,28,W114,4,21,0,0,0,0,0
972218,115,2016,Mar,29,W115,1,26,0,0,0,0,0
972218,116,2016,Mar,29,W116,2,33,0,0,0,0,0
972218,117,2016,Mar,29,W117,3,55,0,0,0,0,0
972218,118,2016,Mar,29,W118,4,57,0,0,0,0,0
972218,119,2016,Mar,29,W119,5,47,0,0,0,0,0
972218,120,2016,Apr,30,W120,1,50,0,0,0,0,0
972218,121,2016,Apr,30,W121,2,51,0,0,0,0,0
972218,122,2016,Apr,30,W122,3,78,0,0,0,0,0
972218,123,2016,Apr,30,W123,4,80,0,0,0,0,0
972218,124,2016,May,31,W124,1,83,0,0,0,0,0
972218,125,2016,May,31,W125,2,79,0,0,0,0,0
972218,126,2016,May,31,W126,3,74,0,0,0,0,0
972218,127,2016,May,31,W127,4,82,0,0,0,0,0
972218,128,2016,Jun,32,W128,1,105,0,0,0,0,0
972218,129,2016,Jun,32,W129,2,80,0,0,0,0,0
972218,130,2016,Jun,32,W130,3,81,0,0,0,0,0
972218,131,2016,Jun,32,W131,4,73,0,0,0,0,0
972218,132,2016,Jun,32,W132,5,62,0,0,0,0,0
972218,133,2016,Jul,33,W133,1,166,5,1,0,0,2
972218,134,2016,Jul,33,W134,2,115,5,1,0,0,2
972218,135,2016,Jul,33,W135,3,127,5,1,0,0,2
972218,136,2016,Jul,33,W136,4,126,5,1,0,0,2
972218,137,2016,Aug,34,W137,1,135,5,1,0,0,4
972218,138,2016,Aug,34,W138,2,119,5,1,0,0,4
972218,139,2016,Aug,34,W139,3,119,5,1,0,0,4
972218,140,2016,Aug,34,W140,4,98,5,1,0,0,4
972218,141,2016,Sep,35,W141,1,59,0,0,0,0,0
972218,142,2016,Sep,35,W142,2,92,0,0,0,0,0
972218,143,2016,Sep,35,W143,3,66,0,0,0,0,0
972218,144,2016,Sep,35,W144,4,62,0,0,0,0,0
972218,145,2016,Sep,35,W145,5,69,0,0,0,0,0
972218,146,2016,Oct,36,W146,1,140,5,1,0,0,4
972218,147,2016,Oct,36,W147,2,117,5,1,0,0,4
972218,148,2016,Oct,36,W148,3,109,5,1,0,0,4
972218,149,2016,Oct,36,W149,4,101,5,1,0,0,4
972218,150,2016,Nov,37,W150,1,93,5,1,0,0,0
972218,151,2016,Nov,37,W151,2,106,5,1,0,0,0
972218,152,2016,Nov,37,W152,3,89,5,1,0,0,0
972218,153,2016,Nov,37,W153,4,65,5,1,0,0,0
972218,154,2016,BF2,38,W154,1,22,0,0,0,0,0
972218,155,2016,Dec,39,W155,2,87,5,1,0,0,0
972218,156,2016,Dec,39,W156,3,46,5,1,0,0,0
972218,157,2016,Dec,39,W157,4,32,5,1,0,0,0
972218,158,2016,Dec,39,W158,5,23,5,1,0,0,0
972218,159,2017,Jan,40,W159,1,46,10,1,0,0,0
972218,160,2017,Jan,40,W160,2,39,10,1,0,0,0
972218,161,2017,Jan,40,W161,3,34,10,1,0,0,0
972218,162,2017,Jan,40,W162,4,39,10,1,0,0,0
972218,163,2017,Feb,41,W163,1,13,0,0,0,0,0
972218,164,2017,Feb,41,W164,2,17,0,0,0,0,0
972218,165,2017,Feb,41,W165,3,16,0,0,0,0,0
972218,166,2017,Feb,41,W166,4,27,0,0,0,0,0
972218,167,2017,Mar,42,W167,1,29,0,0,0,0,0
972218,168,2017,Mar,42,W168,2,28,0,0,0,0,0
972218,169,2017,Mar,42,W169,3,15,0,0,0,0,0
972218,170,2017,Mar,42,W170,4,19,0,0,0,0,0
972218,171,2017,Mar,42,W171,5,59,0,0,0,0,0
972218,172,2017,Apr,43,W172,1,53,0,0,0,0,0
972218,173,2017,Apr,43,W173,2,76,0,0,0,0,0
972218,174,2017,Apr,43,W174,3,75,0,0,0,0,0
972218,175,2017,Apr,43,W175,4,80,0,0,0,0,0
972218,176,2017,May,44,W176,1,141,5,1,0,0,0
972218,177,2017,May,44,W177,2,118,5,1,0,0,0
972218,178,2017,May,44,W178,3,112,5,1,0,0,0
972218,179,2017,May,44,W179,4,134,5,1,0,0,0
972218,180,2017,Jun,45,W180,1,78,0,0,0,0,0
972218,181,2017,Jun,45,W181,2,93,0,0,0,0,0
972218,182,2017,Jun,45,W182,3,76,0,0,0,0,0
972218,183,2017,Jun,45,W183,4,79,0,0,0,0,0
972218,184,2017,Jun,45,W184,5,78,0,0,0,0,0
972218,185,2017,Jul,46,W185,1,186,10,1,0,0,1
972218,186,2017,Jul,46,W186,2,139,10,1,0,0,1
972218,187,2017,Jul,46,W187,3,147,10,1,0,0,1
972218,188,2017,Jul,46,W188,4,144,10,1,0,0,1
972218,189,2017,Aug,47,W189,1,42,0,0,0,0,0
972218,190,2017,Aug,47,W190,2,30,0,0,0,0,0
972218,191,2017,Aug,47,W191,3,34,0,0,0,0,0
972218,192,2017,Aug,47,W192,4,32,0,0,0,0,0
972218,193,2017,Sep,48,W193,1,58,0,0,0,0,0
972218,194,2017,Sep,48,W194,2,51,0,0,0,0,0
972218,195,2017,Sep,48,W195,3,35,0,0,0,0,0
972218,196,2017,Sep,48,W196,4,54,0,0,0,0,0
972218,197,2017,Sep,48,W197,5,68,0,0,0,0,0
